100	0.1	0.2
200	0.15	0.2
300	0.1	0.25
400	0.2	0.2
500	0.2	0.3
600	0.2	0.3
700	0.25	0.25
800	0.25	0.3
900	0.25	0.3
1000	0.3	0.3
1100	0.3	0.3
1200	0.3	0.35
1300	0.3	0.35
1400	0.3	0.35
1500	0.3	0.35
1600	0.3	0.35
1700	0.3	0.4
1800	0.3	0.35
1900	0.3	0.4
2000	0.3	0.4
2100	0.3	0.45
2200	0.3	0.45
2300	0.3	0.45
2400	0.3	0.45
2500	0.3	0.45
2600	0.3	0.45
2700	0.3	0.45
2800	0.3	0.45
2900	0.3	0.45
3000	0.3	0.45
3100	0.3	0.45
3200	0.3	0.45
3300	0.3	0.45
3400	0.3	0.45
3500	0.3	0.45
3600	0.3	0.45
3700	0.3	0.45
3800	0.3	0.5
3900	0.3	0.45
4000	0.3	0.45
4100	0.35	0.45
4200	0.35	0.45
4300	0.4	0.45
4400	0.4	0.45
4500	0.4	0.45
4600	0.4	0.45
4700	0.4	0.5
4800	0.4	0.5
4900	0.4	0.5
5000	0.35	0.5
5100	0.35	0.5
5200	0.35	0.5
5300	0.4	0.5
5400	0.3	0.5
5500	0.3	0.5
5600	0.3	0.5
5700	0.3	0.5
5800	0.3	0.55
5900	0.3	0.55
6000	0.3	0.55
6100	0.3	0.55
6200	0.3	0.55
6300	0.3	0.55
6400	0.3	0.55
6500	0.3	0.55
6600	0.3	0.55
6700	0.3	0.55
6800	0.35	0.55
6900	0.35	0.55
7000	0.35	0.55
7100	0.35	0.55
7200	0.35	0.55
7300	0.4	0.6
7400	0.4	0.5
7500	0.4	0.5
7600	0.35	0.5
7700	0.35	0.5
7800	0.35	0.5
7900	0.35	0.5
8000	0.35	0.5
8100	0.35	0.55
8200	0.4	0.55
8300	0.35	0.55
8400	0.4	0.55
8500	0.4	0.55
8600	0.4	0.55
8700	0.4	0.55
8800	0.4	0.55
8900	0.4	0.55
9000	0.4	0.55
9100	0.4	0.55
9200	0.4	0.55
9300	0.4	0.55
9400	0.4	0.55
9500	0.4	0.55
9600	0.4	0.55
9700	0.4	0.55
9800	0.4	0.55
9900	0.4	0.55
10000	0.4	0.55
10100	0.4	0.55
10200	0.4	0.5
10300	0.4	0.5
10400	0.45	0.5
10500	0.45	0.5
10600	0.45	0.5
10700	0.45	0.5
10800	0.45	0.5
10900	0.45	0.5
11000	0.45	0.5
11100	0.45	0.5
11200	0.45	0.5
11300	0.45	0.5
11400	0.45	0.5
11500	0.45	0.5
11600	0.45	0.5
11700	0.45	0.5
11800	0.45	0.5
11900	0.45	0.5
12000	0.45	0.5
12100	0.45	0.5
12200	0.45	0.5
12300	0.45	0.5
12400	0.45	0.5
12500	0.45	0.5
12600	0.45	0.5
12700	0.45	0.5
12800	0.45	0.5
12900	0.45	0.5
13000	0.45	0.5
13100	0.45	0.5
13200	0.45	0.5
13300	0.45	0.5
13400	0.45	0.5
13500	0.45	0.5
13600	0.45	0.5
13700	0.45	0.5
13800	0.45	0.5
13900	0.45	0.5
14000	0.45	0.5
14100	0.45	0.45
14200	0.5	0.45
14300	0.5	0.45
14400	0.5	0.45
14500	0.5	0.45
14600	0.5	0.45
14700	0.5	0.45
14800	0.5	0.45
14900	0.5	0.45
15000	0.5	0.45
15100	0.5	0.45
15200	0.5	0.4
15300	0.5	0.35
15400	0.5	0.4
15500	0.5	0.4
15600	0.5	0.4
15700	0.5	0.4
15800	0.5	0.4
15900	0.5	0.4
16000	0.5	0.4
16100	0.5	0.4
16200	0.5	0.4
16300	0.5	0.4
16400	0.5	0.4
16500	0.5	0.4
16600	0.5	0.4
16700	0.5	0.4
16800	0.5	0.4
16900	0.5	0.4
17000	0.5	0.4
17100	0.5	0.4
17200	0.5	0.4
17300	0.5	0.4
17400	0.5	0.4
17500	0.5	0.4
17600	0.5	0.4
17700	0.5	0.3
17800	0.55	0.25
17900	0.55	0.25
18000	0.55	0.3
18100	0.6	0.35
18200	0.6	0.35
18300	0.6	0.35
18400	0.6	0.35
18500	0.6	0.35
18600	0.6	0.35
18700	0.6	0.35
18800	0.6	0.35
18900	0.6	0.35
19000	0.6	0.35
19100	0.6	0.35
19200	0.6	0.35
19300	0.6	0.35
19400	0.6	0.35
19500	0.6	0.35
19600	0.6	0.35
19700	0.6	0.35
19800	0.6	0.35
19900	0.6	0.35
20000	0.6	0.35
20100	0.6	0.35
20200	0.6	0.35
20300	0.6	0.35
20400	0.6	0.35
20500	0.6	0.35
20600	0.6	0.3
20700	0.6	0.3
20800	0.6	0.3
20900	0.6	0.3
21000	0.6	0.3
21100	0.6	0.25
21200	0.6	0.2
21300	0.6	0.2
21400	0.6	0.2
21500	0.6	0.2
21600	0.6	0.2
21700	0.6	0.2
21800	0.65	0.2
21900	0.6	0.2
22000	0.6	0.2
22100	0.6	0.2
22200	0.6	0.25
22300	0.65	0.2
22400	0.6	0.2
22500	0.6	0.25
22600	0.65	0.2
22700	0.65	0.2
22800	0.65	0.2
22900	0.65	0.2
23000	0.65	0.2
23100	0.65	0.25
23200	0.65	0.2
23300	0.65	0.2
23400	0.65	0.2
23500	0.65	0.2
23600	0.6	0.2
23700	0.6	0.2
23800	0.65	0.2
23900	0.65	0.2
24000	0.65	0.2
24100	0.65	0.2
24200	0.65	0.2
24300	0.65	0.15
24400	0.75	0.15
24500	0.7	0.15
24600	0.7	0.2
24700	0.75	0.2
24800	0.7	0.2
24900	0.7	0.2
25000	0.7	0.2
